MODO,METAL,NOMBRE_COMUN,ESPECIE,FAMILIA,ORDEN,GRUPO,DIA,MES,AÑO,LUGAR,MUNICIPIO,PROVINCIA,EDAD,SEXO,ANILLADOR,Dias,Kms,Observaciones,FECHA CONTROL 1,Observaciones simple,FECHA CONTROL 2,LUGAR CONTROL 2,MUNICIPIO CONTROL 2,PROVINCIA CONTROL 2,LONGITUDE CONTROL 1,LATITUDE CONTROL 1,LONGITUDE CONTROL 2,LATITUDE CONTROL 2,EDAD CONTROL 2,SEXO CONTROL 2,ANILLADOR CONTROL 2,Dias anotados,Kms anotados,Observaciones control 2,Observaciones simple control 2
A,271350,Common Chiffchaff,Phylloscopus collybita,Phylloscopidae (Leaf Warblers),Passeriformes,Leaf Warblers,18,2,1989,Lucio Poco Abrigo,Puebla del Rio,Sevilla,4.0,0.0,M. Vazquez,133,245.15514124325992,Anillamiento,1989-02-18,anillamiento,1989-07-01,Embalse de Valdesalor,Torreorgaz,Caceres,-6.2495425,39.3822211,-3.74922,40.46366700000001,4,0,Otro,133.0,236.0,control,control
A,4022858,Azure-winged Magpie,Cyanopica cyanus,"Corvidae (Crows, Jays, and Magpies)",Passeriformes,"Jays, Magpies, Crows, and Ravens",16,6,1989,PN Doñana,Almonte,Huelva,1.0,0.0,PND,639,429.1537326575023,Anillamiento,1989-06-16,anillamiento,1991-03-17,El Acebuche,Almonte,Huelva,-6.516975299999999,37.2596578,-3.74922,40.46366700000001,4,0,M. Vazquez,,2.0,control,control
A,4022854,Azure-winged Magpie,Cyanopica cyanus,"Corvidae (Crows, Jays, and Magpies)",Passeriformes,"Jays, Magpies, Crows, and Ravens",16,6,1989,PN Doñana,Almonte,Huelva,1.0,0.0,PND,599,429.1537326575023,Anillamiento,1989-06-16,anillamiento,1991-02-05,El Acebuche,Almonte,Huelva,-6.516975299999999,37.2596578,-3.74922,40.46366700000001,4,0,M. Vazquez,,2.0,control,control
A,3006703,Great Gray Shrike,Lanius excubitor,Laniidae (Shrikes),Passeriformes,Shrikes,31,10,1986,Pinares de Puebla,Puebla del Rio,Sevilla,3.0,0.0,R. Jimenez,2633,407.4810089617044,Anillamiento,1986-10-31,anillamiento,1994-01-15,Dehesa de Abajo,Puebla del Rio,Sevilla,-6.063133,37.2694065,-3.74922,40.46366700000001,A,0,M. Vazquez,,5.0,Encontrada anilla con detector de metales,muerto
A,L044905,Common House-Martin,Delichon urbicum,Hirundinidae (Swallows),Passeriformes,Martins and Swallows,24,4,1996,El Rocio,Almonte ,Huelva,4.0,1.0,LA. Hill,100,429.1537326575023,Anillamiento,1996-04-24,anillamiento,1996-08-02,Carrtera El Rocio-Matalascañas,Almonte ,Huelva,-6.516975299999999,37.2596578,-3.74922,40.46366700000001,2,0,Zamalla,101.0,1.0,Encontrada muerta,muerto
A,V023339,Woodchat Shrike,Lanius senator,Laniidae (Shrikes),Passeriformes,Shrikes,15,8,2000,Rio Lora,Los Palacios,Sevilla,3.0,0.0,GOSUR,20,412.6666644829645,Anillamiento,2000-08-15,anillamiento,2000-09-04,El Alcornocal,Los Palacios,Sevilla,-5.9244808,37.1584636,-3.74922,40.46366700000001,3,0,M. Vazquez,20.0,3.0,control,control
A,2360528,Woodchat Shrike,Lanius senator,Laniidae (Shrikes),Passeriformes,Shrikes,14,7,1996,Rio Lora,Los Palacios,Sevilla,4.0,1.0,GOSUR,35,412.6666644829645,Anillamiento,1996-07-14,anillamiento,1996-08-18,El Alcornocal,Los Palacios,Sevilla,-5.9244808,37.1584636,-3.74922,40.46366700000001,4,0,M. Vazquez,765.0,3.0,control,control
A,474580,African Stonechat,Saxicola torquatus,Muscicapidae (Old World Flycatchers),Passeriformes,Old World Flycatchers,15,9,1992,RB Doñana,Almonte ,Huelva,3.0,1.0,M. Pineda,806,429.1537326575023,Anillamiento,1992-09-15,anillamiento,1994-11-30,RB Doñana,Almonte ,Huelva,-6.516975299999999,37.2596578,-3.74922,40.46366700000001,7,1,M. Vazquez,,1.0,control,control
A,701264,Cetti's Warbler,Cettia cetti,Scotocercidae (Bush Warblers and Allies),Passeriformes,Bush Warblers and Allies,6,10,1993,La Rocina PND,Almonte ,Huelva,2.0,1.0,PND,317,429.1537326575023,Anillamiento,1993-10-06,anillamiento,1994-08-19,Manecorro PN Doñana,Almonte ,Huelva,-6.516975299999999,37.2596578,-3.74922,40.46366700000001,4,1,M. Vazquez,,2.0,control,control
A,L281866,Garden Warbler,Sylvia borin,"Sylviidae (Sylviid Warblers, Parrotbills, and Allies)",Passeriformes,Sylviid Warblers,11,9,1999,Rio Lora,Los Palacios,Sevilla,4.0,0.0,GOSUR,10,412.6666644829645,Anillamiento,1999-09-11,anillamiento,1999-09-21,El Alcornocal,Los Palacios,Sevilla,-5.9244808,37.1584636,-3.74922,40.46366700000001,4,0,M. Vazquez,10.0,3.0,control,control
A,L175971,Garden Warbler,Sylvia borin,"Sylviidae (Sylviid Warblers, Parrotbills, and Allies)",Passeriformes,Sylviid Warblers,10,9,1998,El Alcornocal,Los Palacios,Sevilla,4.0,0.0,M. Vazquez,366,412.6666644829645,Anillamiento,1998-09-10,anillamiento,1999-09-11,Rio Lora,Los Palacios,Sevilla,-5.9244808,37.1584636,-3.74922,40.46366700000001,4,0,GOSUR,366.0,3.0,control,control
A,191406,Common Chiffchaff,Phylloscopus collybita,Phylloscopidae (Leaf Warblers),Passeriformes,Leaf Warblers,20,12,1987,Dehesa Carchena,Coria del Rio,Sevilla,2.0,0.0,M. Vazquez,379,407.4810089617044,Anillamiento,1987-12-20,anillamiento,1989-01-02,Fuentes,Puebla del Rio,Sevilla,-6.063133,37.2694065,-3.74922,40.46366700000001,4,0,M. Vazquez,,3.0,control,control
A,403706,Bluethroat,Luscinia svecica,Muscicapidae (Old World Flycatchers),Passeriformes,Old World Flycatchers,16,12,1990,Lucio Poco Abrigo,Puebla del Rio,Sevilla,2.0,1.0,M. Vazquez,1414,407.4810089617044,Anillamiento,1990-12-16,anillamiento,1994-10-30,Coria del Rio,Coria del Rio,Sevilla,-6.063133,37.2694065,-3.74922,40.46366700000001,2,0,GOSUR,1414.0,10.0,Encontrada muerta,muerto
A,404573,European Robin,Erithacus rubecula,Muscicapidae (Old World Flycatchers),Passeriformes,Old World Flycatchers,29,11,1992,Arroyo Gascon,Marchena,Sevilla,3.0,0.0,LEO BIAGGI,481,367.9938013326561,Anillamiento,1992-11-29,anillamiento,1994-03-25,Casilla Juan de Pico,La Lantejuela,Sevilla,-5.2254734,37.3557995,-3.74922,40.46366700000001,2,0,LEO BIAGGI,,8.0,Pinchado en despensa de lanius excubitor,muerto
A,L085936,European Robin,Erithacus rubecula,Muscicapidae (Old World Flycatchers),Passeriformes,Old World Flycatchers,18,10,1996,Torrecuadros,Hinojos,Huelva,3.0,0.0,M. Vazquez,7,433.6033444087464,Anillamiento,1996-10-18,anillamiento,1996-10-25,San Jose del Valle,San Jose del Valle,Cadiz,-6.386442799999999,37.1467738,-3.74922,40.46366700000001,3,0,Otro,7.0,92.0,control,control
A,L089564,European Robin,Erithacus rubecula,Muscicapidae (Old World Flycatchers),Passeriformes,Old World Flycatchers,7,10,1996,RB Doñana,Almonte,Huelva,3.0,0.0,PJ. Belman,121,429.1537326575023,Anillamiento,1996-10-07,anillamiento,1997-02-05,Palacio de Doñana,Almonte,Huelva,-6.516975299999999,37.2596578,-3.74922,40.46366700000001,4,0,M. Vazquez,,1.0,control,control
A,572372,European Robin,Erithacus rubecula,Muscicapidae (Old World Flycatchers),Passeriformes,Old World Flycatchers,24,11,1993,RB Doñana,Almonte,Huelva,3.0,0.0,M. Pineda,379,429.1537326575023,Anillamiento,1993-11-24,anillamiento,1994-12-08,Palacio de Doñana,Almonte,Huelva,-6.516975299999999,37.2596578,-3.74922,40.46366700000001,4,0,Zamalla,,1.0,control,control
A,572709,European Robin,Erithacus rubecula,Muscicapidae (Old World Flycatchers),Passeriformes,Old World Flycatchers,23,10,1993,RB Doñana,Almonte,Huelva,3.0,0.0,M. Pineda,403,429.1537326575023,Anillamiento,1993-10-23,anillamiento,1994-11-30,Palacio de Doñana,Almonte,Huelva,-6.516975299999999,37.2596578,-3.74922,40.46366700000001,4,0,M. Vazquez,,1.0,control,control
A,572797,European Robin,Erithacus rubecula,Muscicapidae (Old World Flycatchers),Passeriformes,Old World Flycatchers,11,11,1993,RB Doñana,Almonte,Huelva,3.0,0.0,M. Pineda,392,429.1537326575023,Anillamiento,1993-11-11,anillamiento,1994-12-08,Palacio de Doñana,Almonte,Huelva,-6.516975299999999,37.2596578,-3.74922,40.46366700000001,4,0,Zamalla,,1.0,control,control
A,3006341,Eurasian Blackbird,Turdus merula,Turdidae (Thrushes and Allies),Passeriformes,Thrushes,13,11,1994,Manecorro PN Doñana,Almonte,Huelva,4.0,2.0,EBD,404,429.1537326575023,Anillamiento,1994-11-13,anillamiento,1995-12-22,Puente de la Canariega,Almonte,Huelva,-6.516975299999999,37.2596578,-3.74922,40.46366700000001,2,0,Zamalla,,1.0,Atropellado,muerto
A,3027888,Song Thrush,Turdus philomelos,Turdidae (Thrushes and Allies),Passeriformes,Thrushes,28,1,1989,Huerta El Torno,Dos Hermanas,,4.0,0.0,M. Vazquez,29,399.99018458942,Anillamiento,1989-01-28,anillamiento,1989-02-26,Trigueros,Trigueros,Huelva,-5.924239099999999,37.2865803,-3.74922,40.46366700000001,4,0,Particular,28.0,82.0,Cazado con escopeta,muerto
A,3260427,Song Thrush,Turdus philomelos,Turdidae (Thrushes and Allies),Passeriformes,Thrushes,10,3,2005,El Alamillo,Sevilla,Sevilla,4.0,0.0,M. Vazquez,241,337.9612074827105,Anillamiento,2005-03-10,anillamiento,2005-11-06,Andoain,Andoain,Guipuzcoa,-2.021197,43.2186367,-3.74922,40.46366700000001,4,0,Particular,241.0,729.0,Cazado con escopeta,muerto
A,3260505,Song Thrush,Turdus philomelos,Turdidae (Thrushes and Allies),Passeriformes,Thrushes,12,11,2005,Marismas del Odiel,Huelva,Huelva,3.0,0.0,M. Vazquez,77,431.4551110918004,Anillamiento,2005-11-12,anillamiento,2006-01-28,Bonares,Bonares,Huelva,-6.6811877,37.32372549999999,-3.74922,40.46366700000001,2,0,JM Sayago,77.0,21.0,Cazado con escopeta,muerto
A,19851,Eurasian Blue Tit,Cyanistes caeruleus,"Paridae (Tits, Chickadees, and Titmice)",Passeriformes,"Tits, Chickadees, and Titmice",16,8,1986,Montalban,Montalban,Toledo,3.0,0.0,G Atthis,77,407.4810089617044,Anillamiento,1986-08-16,anillamiento,1986-11-01,Puebla del Rio,Puebla del Rio,Sevilla,-6.063133,37.2694065,-3.74922,40.46366700000001,2,0,M. Vazquez,75.0,602.0,Cazado,muerto
A,772541,Eurasian Blue Tit,Cyanistes caeruleus,"Paridae (Tits, Chickadees, and Titmice)",Passeriformes,"Tits, Chickadees, and Titmice",7,10,1995,La Rocina PND,Almonte,Huelva,3.0,1.0,PND,492,429.1537326575023,Anillamiento,1995-10-07,anillamiento,1997-02-10,El Rincon,Almonte,Huelva,-6.516975299999999,37.2596578,-3.74922,40.46366700000001,4,0,M. Vazquez,492.0,5.0,control,control
A,701813,Long-tailed Tit,Aegithalos caudatus,Aegithalidae (Long-tailed Tits),Passeriformes,Long-tailed Tits and Bushtit,27,10,1993,PN Doñana,Almonte,Huelva,2.0,0.0,PND,302,429.1537326575023,Anillamiento,1993-10-27,anillamiento,1994-08-25,Manecorro PN Doñana,Almonte,Huelva,-6.516975299999999,37.2596578,-3.74922,40.46366700000001,2,0,M. Vazquez,302.0,1.0,control,control
A,L097695,Great Tit,Parus major,"Paridae (Tits, Chickadees, and Titmice)",Passeriformes,"Tits, Chickadees, and Titmice",16,9,1996,PN Doñana,Almonte,Huelva,4.0,2.0,PND,64,429.1537326575023,Anillamiento,1996-09-16,anillamiento,1996-11-19,Manecorro PN Doñana,Almonte,Huelva,-6.516975299999999,37.2596578,-3.74922,40.46366700000001,4,0,M. Vazquez,64.0,1.0,control,control
A,2373032,House Sparrow,Passer domesticus,Passeridae (Old World Sparrows),Passeriformes,Old World Sparrows,20,2,1991,Caño Guadiamar PND,Aznalcazar,Sevilla,4.0,1.0,F. Ibañez,237,412.3208271094924,Anillamiento,1991-02-20,anillamiento,1991-10-15,Isla Mayor,Isla Mayor,Sevilla,-6.2495425,37.3047112,-3.74922,40.46366700000001,2,0,M. Vazquez,237.0,48.0,Cazada,muerto
A,2373239,House Sparrow,Passer domesticus,Passeridae (Old World Sparrows),Passeriformes,Old World Sparrows,30,9,1991,Lucio Marilopez PND,Aznalcazar,Sevilla,4.0,2.0,F. Ibañez,15,412.3208271094924,Anillamiento,1991-09-30,anillamiento,1991-10-15,Isla Mayor,Isla Mayor,Sevilla,-6.2495425,37.3047112,-3.74922,40.46366700000001,2,0,M. Vazquez,15.0,36.0,Cazada,muerto
A,2168890,Eurasian Tree Sparrow,Passer montanus,Passeridae (Old World Sparrows),Passeriformes,Old World Sparrows,14,3,1989,La Estrella,Palomares del Rio,Sevilla,2.0,0.0,M. Vazquez,127,405.2296898831144,Anillamiento,1989-03-14,anillamiento,1989-07-19,Huerta del Majano,Coria del Rio,Sevilla,-6.0533598,37.2882628,-3.74922,40.46366700000001,2,0,Cazador,,10.0,Cazada con escopeta,muerto
A,2035346,House Sparrow,Passer domesticus,Passeridae (Old World Sparrows),Passeriformes,Old World Sparrows,20,8,1987,Las Higueras,Coria del Rio,Sevilla,3.0,2.0,M. Vazquez,117,405.2296898831144,Anillamiento,1987-08-20,anillamiento,1987-12-15,Coria del Rio,Coria del Rio,Sevilla,-6.0533598,37.2882628,-3.74922,40.46366700000001,2,0,Cazador,,2.0,Cazada,muerto
A,2168687,House Sparrow,Passer domesticus,Passeridae (Old World Sparrows),Passeriformes,Old World Sparrows,19,6,1988,Huerta Daniel,Puebla del Rio,Sevilla,4.0,1.0,M. Vazquez,128,407.4810089617044,Anillamiento,1988-06-19,anillamiento,1988-10-25,Los Olmasos,Puebla del Rio,Sevilla,-6.063133,37.2694065,-3.74922,40.46366700000001,2,0,Cazador,,6.0,Cazada,muerto
A,2222531,House Sparrow,Passer domesticus,Passeridae (Old World Sparrows),Passeriformes,Old World Sparrows,29,6,1988,Fuentes,Puebla del Rio,Sevilla,3.0,0.0,M. Vazquez,118,407.4810089617044,Anillamiento,1988-06-29,anillamiento,1988-10-25,Los Olmasos,Puebla del Rio,Sevilla,-6.063133,37.2694065,-3.74922,40.46366700000001,2,0,Cazador,,15.0,Cazada,muerto
A,2372611,House Sparrow,Passer domesticus,Passeridae (Old World Sparrows),Passeriformes,Old World Sparrows,8,9,1991,Cantera del Duende,El Rubio,Sevilla,4.0,2.0,M. Vazquez,177,,Anillamiento,1991-09-08,anillamiento,1992-03-03,Cortijo Molino del Marques,El Rubio,Sevilla,,,-3.74922,40.46366700000001,2,0,Cazador,,5.0,Cazada,muerto
A,2286700,House Sparrow,Passer domesticus,Passeridae (Old World Sparrows),Passeriformes,Old World Sparrows,26,1,1991,Cantera del Duende,El Rubio,Sevilla,4.0,1.0,M. Vazquez,402,,Anillamiento,1991-01-26,anillamiento,1992-03-03,Cortijo Molino del Marques,El Rubio,Sevilla,,,-3.74922,40.46366700000001,2,0,Cazador,,5.0,Cazada,muerto
A,2372651,House Sparrow,Passer domesticus,Passeridae (Old World Sparrows),Passeriformes,Old World Sparrows,8,9,1991,Cantera del Duende,El Rubio,Sevilla,3.0,2.0,M. Vazquez,3237,377.01740219981696,Anillamiento,1991-09-08,anillamiento,2000-07-19,Cortijo Los Frailes,Marchena,Sevilla,-5.4162096,37.3271048,-3.74922,40.46366700000001,2,0,M. Vega,3235.0,37.0,Encontrada solo anilla,muerto
A,2372655,House Sparrow,Passer domesticus,Passeridae (Old World Sparrows),Passeriformes,Old World Sparrows,8,9,1991,Cantera del Duende,El Rubio,Sevilla,4.0,2.0,M. Vazquez,124,,Anillamiento,1991-09-08,anillamiento,1992-01-10,Herriza los Almendros,El Rubio,Sevilla,,,-3.74922,40.46366700000001,2,0,Cazador,,4.0,Cazada con escopeta,muerto
A,2811176,House Sparrow,Passer domesticus,Passeridae (Old World Sparrows),Passeriformes,Old World Sparrows,3,9,1999,Manecorro PN Doñana,Almonte,Huelva,3.0,2.0,M. Vazquez,12,429.1537326575023,Anillamiento,1999-09-03,anillamiento,1999-09-15,El Rocio,Almonte,Huelva,-6.516975299999999,37.2596578,-3.74922,40.46366700000001,2,0,EBD,12.0,3.0,Encotrado muerto,muerto
A,2359302,House Sparrow,Passer domesticus,Passeridae (Old World Sparrows),Passeriformes,Old World Sparrows,15,8,1996,Rio Lora,Los Palacios,Sevilla,4.0,2.0,GOSUR,1379,412.6666644829645,Anillamiento,1996-08-15,anillamiento,2000-05-25,El Alcornocal,Los Palacios,Sevilla,-5.9244808,37.1584636,-3.74922,40.46366700000001,4,2,M. Vazquez,1379.0,3.0,control,control
A,2203968,Spanish Sparrow,Passer hispaniolensis,Passeridae (Old World Sparrows),Passeriformes,Old World Sparrows,25,2,2001,Laguna del Gobierno,Lantejuela,Sevilla,4.0,1.0,Zamalla,694,376.63920573433467,Anillamiento,2001-02-25,anillamiento,2003-01-20,Osuna,Osuna,Sevilla,-5.1087809,37.2416313,-3.74922,40.46366700000001,4,1,Zamalla,694.0,14.0,Cazada por esmerejon,muerto
A,2168876,Eurasian Tree Sparrow,Passer montanus,Passeridae (Old World Sparrows),Passeriformes,Old World Sparrows,14,3,1989,La Estrella,Palomares del Rio,Sevilla,4.0,0.0,M. Vazquez,127,405.2296898831144,Anillamiento,1989-03-14,anillamiento,1989-07-19,Huerta del Majano,Coria del Rio,Sevilla,-6.0533598,37.2882628,-3.74922,40.46366700000001,4,0,Cazador,,10.0,Cazada con escopeta,muerto
A,L111793,Common Chaffinch,Fringilla coelebs,"Fringillidae (Finches, Euphonias, and Allies)",Passeriformes,"Finches, Euphonias, and Allies",10,6,1997,Base de los Llanos,Albacete,Albacete,3.0,0.0,G Manchego,793,238.3667239979676,Anillamiento,1997-06-10,anillamiento,1999-08-12,Los Altos de Escucha,Albacete,Albacete,-1.9881527,38.8036957,-3.74922,40.46366700000001,2,0,M. Vazquez,5.0,793.0,Cazada por buho o rapaz,muerto
A,191482,European Serin,Serinus serinus,"Fringillidae (Finches, Euphonias, and Allies)",Passeriformes,"Finches, Euphonias, and Allies",19,6,1988,Huerta Daniel,Puebla del Rio,Sevilla,3.0,1.0,M. Vazquez,57,319.2748194231254,Anillamiento,1988-06-19,anillamiento,1988-08-15,Hornachuelos,Hornachuelos,Cordoba,-5.246899099999999,37.8347023,-3.74922,40.46366700000001,2,0,Particular,56.0,97.0,Encotrado muerto,muerto
A,233005,European Serin,Serinus serinus,"Fringillidae (Finches, Euphonias, and Allies)",Passeriformes,"Finches, Euphonias, and Allies",2,7,1988,Cerro Gordo,Puebla del Rio,Sevilla,3.0,1.0,M. Vazquez,13,407.4810089617044,Anillamiento,1988-07-02,anillamiento,1988-07-15,Piscina de Coria,Coria del Rio,Sevilla,-6.063133,37.2694065,-3.74922,40.46366700000001,2,0,Particular,14.0,5.0,Cazada con red de tiro no se libera,muerto
A,905959,European Serin,Serinus serinus,"Fringillidae (Finches, Euphonias, and Allies)",Passeriformes,"Finches, Euphonias, and Allies",11,8,1998,La Escribana,Coria del Rio,Sevilla,3.0,1.0,M. Vazquez,122,407.4810089617044,Anillamiento,1998-08-11,anillamiento,1998-12-11,Puebla del Rio,Puebla del Rio,Sevilla,-6.063133,37.2694065,-3.74922,40.46366700000001,2,0,Particular,122.0,3.0,Encotrado muerto,muerto
A,927913,European Serin,Serinus serinus,"Fringillidae (Finches, Euphonias, and Allies)",Passeriformes,"Finches, Euphonias, and Allies",30,4,1998,Pinar de Doña Rosa,Lora del Rio,Sevilla,5.0,1.0,M. Vazquez,158,347.6480451998596,Anillamiento,1998-04-30,anillamiento,1998-10-05,Monte Gorla,Bergara,Guipuzcoa,-5.52761,37.6556349,-3.74922,40.46366700000001,2,0,Particular,158.0,662.0,Encotrado muerto,muerto
A,191483,European Serin,Serinus serinus,"Fringillidae (Finches, Euphonias, and Allies)",Passeriformes,"Finches, Euphonias, and Allies",19,6,1988,Huerta Daniel,Puebla del Rio,Sevilla,3.0,1.0,M. Vazquez,128,407.4810089617044,Anillamiento,1988-06-19,anillamiento,1988-10-25,Los Olmasos,Puebla del Rio,Sevilla,-6.063133,37.2694065,-3.74922,40.46366700000001,2,0,Particular,,6.0,Cazada,muerto
A,400569,European Serin,Serinus serinus,"Fringillidae (Finches, Euphonias, and Allies)",Passeriformes,"Finches, Euphonias, and Allies",27,9,1990,Huerta El Torno,Dos Hermanas,Sevilla,3.0,2.0,M. Vazquez,535,399.99018458942,Anillamiento,1990-09-27,anillamiento,1992-03-15,Dos Hermanas,Dos Hermanas,Sevilla,-5.924239099999999,37.2865803,-3.74922,40.46366700000001,2,0,Particular,535.0,4.0,Cazada con escopeta,muerto
A,400687,European Serin,Serinus serinus,"Fringillidae (Finches, Euphonias, and Allies)",Passeriformes,"Finches, Euphonias, and Allies",6,11,1990,Huerta El Torno,Dos Hermanas,Sevilla,3.0,0.0,M. Vazquez,816,399.99018458942,Anillamiento,1990-11-06,anillamiento,1993-01-30,Dos Hermanas,Dos Hermanas,Sevilla,-5.924239099999999,37.2865803,-3.74922,40.46366700000001,2,0,Particular,816.0,4.0,Cazada con escopeta,muerto
A,612577,European Serin,Serinus serinus,"Fringillidae (Finches, Euphonias, and Allies)",Passeriformes,"Finches, Euphonias, and Allies",2,5,1995,La Escribana,Coria del Rio,Sevilla,4.0,2.0,M. Vazquez,1413,405.2296898831144,Anillamiento,1995-05-02,anillamiento,1999-03-15,Coria del Rio,Coria del Rio,Sevilla,-6.0533598,37.2882628,-3.74922,40.46366700000001,2,0,Particular,1413.0,4.0,Encotrado muerto,muerto
A,2216533,European Greenfinch,Chloris chloris,"Fringillidae (Finches, Euphonias, and Allies)",Passeriformes,"Finches, Euphonias, and Allies",28,7,1988,Valdelatas,Madrid,Madrid,3.0,0.0,G Horus,3204,6.478357737178708,Anillamiento,1988-07-28,anillamiento,1997-05-06,Dos Hermanas,Dos Hermanas,Sevilla,-3.7037902,40.4167754,-3.74922,40.46366700000001,2,0,M. Vazquez,3204.0,408.0,Encontrada solo anilla,muerto
A,2254947,European Greenfinch,Chloris chloris,"Fringillidae (Finches, Euphonias, and Allies)",Passeriformes,"Finches, Euphonias, and Allies",2,1,1992,La Algaida,Sanlucar de Barrameda,Cadiz,4.0,2.0,M. Vazquez,2074,468.0192181171855,Anillamiento,1992-01-02,anillamiento,1997-09-06,Manecorro PN Doñana,Almonte,Huelva,-6.3557705,36.7760916,-3.74922,40.46366700000001,4,2,JL Arroyo,,,control,control
A,2256067,European Greenfinch,Chloris chloris,"Fringillidae (Finches, Euphonias, and Allies)",Passeriformes,"Finches, Euphonias, and Allies",31,5,1989,La Estrella,Palomares del Rio,Sevilla,2.0,0.0,M. Vazquez,127,405.2296898831144,Anillamiento,1989-05-31,anillamiento,1989-10-05,El Sequero,Coria del Rio,Sevilla,-6.0533598,37.2882628,-3.74922,40.46366700000001,2,0,Particular,,5.0,Cazada con escopeta,muerto
A,2549232,European Greenfinch,Chloris chloris,"Fringillidae (Finches, Euphonias, and Allies)",Passeriformes,"Finches, Euphonias, and Allies",22,6,1995,La Escribana,Coria del Rio,Sevilla,1.0,2.0,M. Vazquez,146,405.2296898831144,Anillamiento,1995-06-22,anillamiento,1995-11-15,El Manchon,Coria del Rio,Sevilla,-6.0533598,37.2882628,-3.74922,40.46366700000001,3,2,J Camacho,159.0,6.0,Cazada con red de tiro no se libera,muerto
A,2550981,European Greenfinch,Chloris chloris,"Fringillidae (Finches, Euphonias, and Allies)",Passeriformes,"Finches, Euphonias, and Allies",30,8,1994,El Alcornocal,Los Palacios,Sevilla,2.0,0.0,M. Vazquez,169,412.6666644829645,Anillamiento,1994-08-30,anillamiento,1995-02-15,Dos Hermanas,Dos Hermanas,Sevilla,-5.9244808,37.1584636,-3.74922,40.46366700000001,2,0,T Alcantara,169.0,11.0,Encotrado muerto,muerto
A,2913261,European Greenfinch,Chloris chloris,"Fringillidae (Finches, Euphonias, and Allies)",Passeriformes,"Finches, Euphonias, and Allies",28,8,2000,El Alcornocal,Los Palacios,Sevilla,3.0,2.0,M. Vazquez,43,429.1537326575023,Anillamiento,2000-08-28,anillamiento,2000-10-10,Manecorro PN Doñana,Almonte,Huelva,-6.516975299999999,37.2596578,-3.74922,40.46366700000001,3,2,JL Arroyo,44.0,50.0,control,control
A,2222455,European Greenfinch,Chloris chloris,"Fringillidae (Finches, Euphonias, and Allies)",Passeriformes,"Finches, Euphonias, and Allies",30,10,1988,Huerta La Libertad,Puebla del Rio,Sevilla,3.0,2.0,M. Vazquez,19,407.4810089617044,Anillamiento,1988-10-30,anillamiento,1988-11-18,La Pilarica,Puebla del Rio,Sevilla,-6.063133,37.2694065,-3.74922,40.46366700000001,3,2,M. Vazquez,,5.0,control,control
A,2035331,European Greenfinch,Chloris chloris,"Fringillidae (Finches, Euphonias, and Allies)",Passeriformes,"Finches, Euphonias, and Allies",26,7,1987,Huerta Daniel,Puebla del Rio,Sevilla,4.0,2.0,M. Vazquez,457,407.4810089617044,Anillamiento,1987-07-26,anillamiento,1988-10-25,Los Olmasos,Puebla del Rio,Sevilla,-6.063133,37.2694065,-3.74922,40.46366700000001,2,0,Particular,,6.0,Cazada,muerto
A,2060269,European Greenfinch,Chloris chloris,"Fringillidae (Finches, Euphonias, and Allies)",Passeriformes,"Finches, Euphonias, and Allies",25,7,1987,Huerta Daniel,Puebla del Rio,Sevilla,6.0,1.0,M. Vazquez,458,407.4810089617044,Anillamiento,1987-07-25,anillamiento,1988-10-25,Los Olmasos,Puebla del Rio,Sevilla,-6.063133,37.2694065,-3.74922,40.46366700000001,2,0,Particular,,6.0,Cazada,muerto
A,2168030,European Greenfinch,Chloris chloris,"Fringillidae (Finches, Euphonias, and Allies)",Passeriformes,"Finches, Euphonias, and Allies",12,10,1987,Rio Viejo,Coria del Rio,Sevilla,3.0,2.0,M. Vazquez,379,407.4810089617044,Anillamiento,1987-10-12,anillamiento,1988-10-25,Los Olmasos,Puebla del Rio,Sevilla,-6.063133,37.2694065,-3.74922,40.46366700000001,2,0,Particular,,4.0,Cazada,muerto
A,2168731,European Greenfinch,Chloris chloris,"Fringillidae (Finches, Euphonias, and Allies)",Passeriformes,"Finches, Euphonias, and Allies",28,8,1988,Arroyo Guadalbacar,Lora del Rio,Sevilla,3.0,1.0,M. Vazquez,54,347.6480451998596,Anillamiento,1988-08-28,anillamiento,1988-10-21,El Priorato,Lora del Rio,Sevilla,-5.52761,37.6556349,-3.74922,40.46366700000001,2,0,Particular,,6.0,Cazada,muerto
A,2060024,European Greenfinch,Chloris chloris,"Fringillidae (Finches, Euphonias, and Allies)",Passeriformes,"Finches, Euphonias, and Allies",27,3,1987,La Cartuja,Sevilla,Sevilla,5.0,2.0,Vilches,578,407.4810089617044,Anillamiento,1987-03-27,anillamiento,1988-10-25,Los Olmasos,Puebla del Rio,Sevilla,-6.063133,37.2694065,-3.74922,40.46366700000001,2,0,M. Vazquez,,14.0,Cazada,muerto
A,2374154,European Greenfinch,Chloris chloris,"Fringillidae (Finches, Euphonias, and Allies)",Passeriformes,"Finches, Euphonias, and Allies",27,4,1995,La Escribana,Coria del Rio,Sevilla,4.0,2.0,M. Vazquez,476,405.2296898831144,Anillamiento,1995-04-27,anillamiento,1996-08-15,Coria del Rio,Coria del Rio,Sevilla,-6.0533598,37.2882628,-3.74922,40.46366700000001,2,0,Particular,,6.0,Encontrada sin volar no liberada,control
